INFO 2024-05-18 18:08:00,935 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 16:54:52,628 basehttp 212 "GET / HTTP/1.1" 200 39186
INFO 2024-05-22 16:55:04,309 basehttp 212 "GET /logout/ HTTP/1.1" 302 0
INFO 2024-05-22 16:55:04,312 basehttp 212 "GET / HTTP/1.1" 200 39186
INFO 2024-05-22 16:55:09,973 basehttp 212 "GET /login/ HTTP/1.1" 200 2894
INFO 2024-05-22 16:55:16,159 basehttp 212 "POST /login/ HTTP/1.1" 302 0
INFO 2024-05-22 16:55:16,165 basehttp 212 "GET / HTTP/1.1" 200 39186
INFO 2024-05-22 16:57:20,738 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\utils.py changed, reloading.
INFO 2024-05-22 16:57:21,815 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 17:39:01,116 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\urls.py changed, reloading.
INFO 2024-05-22 17:39:02,251 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 17:39:21,624 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\urls.py changed, reloading.
INFO 2024-05-22 17:39:22,802 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 17:39:30,299 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\urls.py changed, reloading.
INFO 2024-05-22 17:39:31,357 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 17:40:03,164 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\urls.py changed, reloading.
INFO 2024-05-22 17:40:04,221 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 17:40:09,849 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\urls.py changed, reloading.
INFO 2024-05-22 17:40:11,056 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 17:42:38,280 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 17:42:39,363 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 17:45:08,605 autoreload 668 Watching for file changes with StatReloader
WARNING 2024-05-22 17:45:14,913 log 241 Not Found: /user_center_info.html
WARNING 2024-05-22 17:45:14,913 basehttp 212 "GET /user_center_info.html HTTP/1.1" 404 3789
INFO 2024-05-22 17:46:25,516 basehttp 212 "GET /info HTTP/1.1" 301 0
INFO 2024-05-22 17:46:25,533 basehttp 212 "GET /info/ HTTP/1.1" 200 7581
INFO 2024-05-22 17:46:26,421 basehttp 212 "GET /static/js/user_center_info.js HTTP/1.1" 200 2897
INFO 2024-05-22 17:46:26,422 basehttp 212 "GET /static/images/goods/goods006.jpg HTTP/1.1" 200 6836
INFO 2024-05-22 17:46:26,423 basehttp 212 "GET /static/images/goods/goods007.jpg HTTP/1.1" 200 3936
INFO 2024-05-22 17:46:26,432 basehttp 212 "GET /static/images/left_bg.jpg HTTP/1.1" 200 1367
INFO 2024-05-22 17:46:26,442 basehttp 212 "GET /static/images/shop_cart.png HTTP/1.1" 200 1317
INFO 2024-05-22 17:47:08,825 basehttp 212 "GET /login/ HTTP/1.1" 200 2894
INFO 2024-05-22 17:47:08,855 basehttp 212 "GET /static/js/login.js HTTP/1.1" 304 0
INFO 2024-05-22 17:47:22,434 basehttp 212 "POST /login/ HTTP/1.1" 302 0
INFO 2024-05-22 17:47:22,454 basehttp 212 "GET / HTTP/1.1" 200 39171
INFO 2024-05-22 17:47:25,222 basehttp 212 "GET /logout/ HTTP/1.1" 302 0
INFO 2024-05-22 17:47:25,227 basehttp 212 "GET / HTTP/1.1" 200 39171
WARNING 2024-05-22 17:47:26,640 log 241 Not Found: /register.html
WARNING 2024-05-22 17:47:26,641 basehttp 212 "GET /register.html HTTP/1.1" 404 3765
WARNING 2024-05-22 17:47:40,682 log 241 Not Found: /cart.html
WARNING 2024-05-22 17:47:40,683 basehttp 212 "GET /cart.html HTTP/1.1" 404 3753
WARNING 2024-05-22 17:47:48,948 log 241 Not Found: /login.html
WARNING 2024-05-22 17:47:48,949 basehttp 212 "GET /login.html HTTP/1.1" 404 3756
INFO 2024-05-22 17:47:51,965 basehttp 212 "GET / HTTP/1.1" 200 39171
WARNING 2024-05-22 17:47:53,493 log 241 Not Found: /login.html
WARNING 2024-05-22 17:47:53,494 basehttp 212 "GET /login.html HTTP/1.1" 404 3756
INFO 2024-05-22 17:49:26,775 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 17:49:30,445 basehttp 212 "GET / HTTP/1.1" 200 39171
WARNING 2024-05-22 17:49:33,660 log 241 Not Found: /login.html
WARNING 2024-05-22 17:49:33,662 basehttp 212 "GET /login.html HTTP/1.1" 404 3756
WARNING 2024-05-22 17:49:36,945 log 241 Not Found: /cart.html
WARNING 2024-05-22 17:49:36,947 basehttp 212 "GET /cart.html HTTP/1.1" 404 3753
INFO 2024-05-22 17:49:55,357 basehttp 212 "GET / HTTP/1.1" 200 39171
INFO 2024-05-22 17:49:56,576 basehttp 212 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 200 12941
INFO 2024-05-22 17:49:56,577 basehttp 212 "GET /static/images/logo.png HTTP/1.1" 200 7450
INFO 2024-05-22 17:49:56,578 basehttp 212 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2024-05-22 17:49:56,578 basehttp 212 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2024-05-22 17:49:56,582 basehttp 212 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 200 97163
INFO 2024-05-22 17:49:56,584 basehttp 212 "GET /static/images/goods/goods001.jpg HTTP/1.1" 200 5391
INFO 2024-05-22 17:49:56,584 basehttp 212 "GET /static/images/goods/goods002.jpg HTTP/1.1" 200 5377
INFO 2024-05-22 17:49:56,588 basehttp 212 "GET /static/images/slide01.jpg HTTP/1.1" 200 67813
INFO 2024-05-22 17:49:56,590 basehttp 212 "GET /static/js/vue-2.5.16.js HTTP/1.1" 200 289307
INFO 2024-05-22 17:49:56,594 basehttp 212 "GET /static/js/common.js HTTP/1.1" 200 891
INFO 2024-05-22 17:49:56,595 basehttp 212 "GET /static/images/slide02.jpg HTTP/1.1" 200 89905
INFO 2024-05-22 17:49:56,599 basehttp 212 "GET /static/js/slide.js HTTP/1.1" 200 1822
INFO 2024-05-22 17:49:56,600 basehttp 212 "GET /static/js/index.js HTTP/1.1" 200 1143
INFO 2024-05-22 17:49:56,611 basehttp 212 "GET /static/images/banner01.jpg HTTP/1.1" 200 23658
INFO 2024-05-22 17:49:56,612 basehttp 212 "GET /static/images/goods/goods003.jpg HTTP/1.1" 200 8579
INFO 2024-05-22 17:49:56,612 basehttp 212 "GET /static/images/adv01.jpg HTTP/1.1" 200 39831
INFO 2024-05-22 17:49:56,612 basehttp 212 "GET /static/images/goods/goods004.jpg HTTP/1.1" 200 6565
INFO 2024-05-22 17:49:56,614 basehttp 212 "GET /static/images/slide03.jpg HTTP/1.1" 200 70152
INFO 2024-05-22 17:49:56,615 basehttp 212 "GET /static/images/slide04.jpg HTTP/1.1" 200 107973
INFO 2024-05-22 17:49:56,621 basehttp 212 "GET /static/images/goods/goods005.jpg HTTP/1.1" 200 7578
INFO 2024-05-22 17:49:56,623 basehttp 212 "GET /static/images/goods/goods008.jpg HTTP/1.1" 200 7072
INFO 2024-05-22 17:49:56,623 basehttp 212 "GET /static/images/banner02.jpg HTTP/1.1" 200 26729
INFO 2024-05-22 17:49:56,623 basehttp 212 "GET /static/images/goods/goods009.jpg HTTP/1.1" 200 8738
INFO 2024-05-22 17:49:56,624 basehttp 212 "GET /static/images/banner03.jpg HTTP/1.1" 200 22681
INFO 2024-05-22 17:49:56,659 basehttp 212 "GET /static/images/icons.png HTTP/1.1" 200 7740
WARNING 2024-05-22 17:49:57,211 log 241 Not Found: /login.html
WARNING 2024-05-22 17:49:57,212 basehttp 212 "GET /login.html HTTP/1.1" 404 3756
WARNING 2024-05-22 17:50:00,348 log 241 Not Found: /cart.html
WARNING 2024-05-22 17:50:00,348 basehttp 212 "GET /cart.html HTTP/1.1" 404 3753
INFO 2024-05-22 17:50:03,305 basehttp 212 "GET /info/ HTTP/1.1" 200 7581
INFO 2024-05-22 17:50:03,326 basehttp 212 "GET /static/images/goods/goods006.jpg HTTP/1.1" 200 6836
INFO 2024-05-22 17:50:03,333 basehttp 212 "GET /static/js/user_center_info.js HTTP/1.1" 200 2897
INFO 2024-05-22 17:50:03,336 basehttp 212 "GET /static/images/goods/goods007.jpg HTTP/1.1" 200 3936
INFO 2024-05-22 17:50:03,337 basehttp 212 "GET /static/images/left_bg.jpg HTTP/1.1" 200 1367
INFO 2024-05-22 17:50:03,356 basehttp 212 "GET /static/images/shop_cart.png HTTP/1.1" 200 1317
INFO 2024-05-22 17:50:16,068 basehttp 212 "GET /info/ HTTP/1.1" 200 7581
WARNING 2024-05-22 17:50:20,957 log 241 Not Found: /login.html
WARNING 2024-05-22 17:50:20,957 basehttp 212 "GET /login.html HTTP/1.1" 404 3756
INFO 2024-05-22 17:50:27,920 basehttp 212 "GET /login HTTP/1.1" 301 0
INFO 2024-05-22 17:50:27,931 basehttp 212 "GET /login/ HTTP/1.1" 200 2894
INFO 2024-05-22 17:50:27,951 basehttp 212 "GET /static/images/logo02.png HTTP/1.1" 200 8466
INFO 2024-05-22 17:50:27,952 basehttp 212 "GET /static/js/login.js HTTP/1.1" 200 1562
INFO 2024-05-22 17:50:27,970 basehttp 212 "GET /static/images/QQ-weixin.png HTTP/1.1" 200 1816
INFO 2024-05-22 17:50:27,970 basehttp 212 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2024-05-22 17:50:27,973 basehttp 212 "GET /static/images/login_banner.png HTTP/1.1" 200 319312
INFO 2024-05-22 20:06:31,344 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:06:35,680 basehttp 212 "GET / HTTP/1.1" 200 39171
INFO 2024-05-22 20:06:38,994 basehttp 212 "GET /info/ HTTP/1.1" 302 0
WARNING 2024-05-22 20:06:39,009 log 241 Not Found: /accounts/login/
WARNING 2024-05-22 20:06:39,010 basehttp 212 "GET /accounts/login/?next=/info/ HTTP/1.1" 404 3783
INFO 2024-05-22 20:06:55,648 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-22 20:06:56,282 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:07:11,763 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-22 20:07:43,584 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:07:46,874 basehttp 212 "GET /info/ HTTP/1.1" 302 0
INFO 2024-05-22 20:07:46,884 basehttp 212 "GET /login/?next=/info/ HTTP/1.1" 200 2894
INFO 2024-05-22 20:07:46,895 basehttp 212 "GET /static/js/login.js HTTP/1.1" 304 0
INFO 2024-05-22 20:19:55,054 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-22 20:19:55,654 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:19:59,778 basehttp 212 "GET /info/ HTTP/1.1" 302 0
WARNING 2024-05-22 20:19:59,792 log 241 Not Found: /accounts/login/
WARNING 2024-05-22 20:19:59,793 basehttp 212 "GET /accounts/login/?next=/info/ HTTP/1.1" 404 3783
INFO 2024-05-22 20:20:02,805 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-22 20:20:03,429 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:20:05,424 basehttp 212 "GET /info/ HTTP/1.1" 302 0
INFO 2024-05-22 20:20:05,435 basehttp 212 "GET /login/?next=/info/ HTTP/1.1" 200 2894
INFO 2024-05-22 20:27:07,485 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:27:08,076 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:27:16,190 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:27:16,810 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:27:18,511 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:27:19,084 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:27:33,516 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:27:34,095 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:27:36,835 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:27:37,422 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:27:45,507 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:27:46,108 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:29:03,229 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:29:03,793 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:29:24,595 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:29:25,177 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:29:42,804 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:29:43,366 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:29:57,842 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:29:58,408 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:30:05,452 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:30:06,009 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:32:24,791 basehttp 212 "GET / HTTP/1.1" 200 39171
WARNING 2024-05-22 20:32:27,348 log 241 Not Found: /login.html
WARNING 2024-05-22 20:32:27,349 basehttp 212 "GET /login.html HTTP/1.1" 404 3756
INFO 2024-05-22 20:32:31,818 basehttp 212 "GET /info/ HTTP/1.1" 302 0
INFO 2024-05-22 20:32:31,822 basehttp 212 "GET /login/?next=/info/ HTTP/1.1" 200 2894
INFO 2024-05-22 20:32:39,101 basehttp 212 "POST /login/?next=/info/ HTTP/1.1" 302 0
INFO 2024-05-22 20:32:39,122 basehttp 212 "GET /info/ HTTP/1.1" 200 7581
INFO 2024-05-22 20:39:56,290 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\users\views.py changed, reloading.
INFO 2024-05-22 20:39:56,874 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-22 20:40:05,007 basehttp 212 "GET / HTTP/1.1" 200 39171
INFO 2024-05-22 20:40:11,967 basehttp 212 "GET /info/ HTTP/1.1" 200 7581
INFO 2024-05-22 20:40:25,463 basehttp 212 "GET /logout/ HTTP/1.1" 302 0
INFO 2024-05-22 20:40:25,466 basehttp 212 "GET / HTTP/1.1" 200 39171
INFO 2024-05-22 20:40:31,044 basehttp 212 "GET /info/ HTTP/1.1" 302 0
INFO 2024-05-22 20:40:31,049 basehttp 212 "GET /login/?next=/info/ HTTP/1.1" 200 2894
INFO 2024-05-22 20:40:39,828 basehttp 212 "POST /login/?next=/info/ HTTP/1.1" 302 0
INFO 2024-05-22 20:40:39,848 basehttp 212 "GET /info/ HTTP/1.1" 200 7581
INFO 2024-05-23 20:24:26,328 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:24:35,844 basehttp 212 "GET / HTTP/1.1" 200 39171
WARNING 2024-05-23 20:24:36,075 log 241 Not Found: /favicon.ico
WARNING 2024-05-23 20:24:36,075 basehttp 212 "GET /favicon.ico HTTP/1.1" 404 3919
INFO 2024-05-23 20:24:39,991 basehttp 212 "GET /login/ HTTP/1.1" 200 2894
INFO 2024-05-23 20:24:40,005 basehttp 212 "GET /static/js/login.js HTTP/1.1" 304 0
WARNING 2024-05-23 20:24:42,030 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:24:42,030 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:24:44,052 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:24:44,053 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:24:46,031 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:24:46,032 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:24:49,451 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:24:49,452 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:24:51,563 basehttp 212 "GET /static/js/axios.min.map HTTP/1.1" 404 1807
WARNING 2024-05-23 20:25:45,647 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:25:45,648 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
INFO 2024-05-23 20:27:03,273 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\views.py changed, reloading.
INFO 2024-05-23 20:27:03,878 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:27:17,163 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\views.py changed, reloading.
INFO 2024-05-23 20:27:17,762 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:27:22,501 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\views.py changed, reloading.
INFO 2024-05-23 20:27:23,071 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:27:30,312 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\views.py changed, reloading.
INFO 2024-05-23 20:27:30,919 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:27:36,685 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\views.py changed, reloading.
INFO 2024-05-23 20:27:37,336 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:27:42,410 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\views.py changed, reloading.
INFO 2024-05-23 20:27:42,993 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:27:48,806 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\views.py changed, reloading.
INFO 2024-05-23 20:27:49,376 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:28:08,464 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\views.py changed, reloading.
INFO 2024-05-23 20:28:09,122 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:28:10,241 basehttp 212 "GET /login/ HTTP/1.1" 200 2894
WARNING 2024-05-23 20:28:12,220 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:28:12,220 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:28:15,010 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:28:15,011 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:28:16,938 basehttp 212 "GET /static/js/axios.min.map HTTP/1.1" 404 1807
WARNING 2024-05-23 20:28:25,792 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:28:25,793 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:29:08,811 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:29:08,812 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:30:13,149 basehttp 212 "GET /static/js/axios.min.map HTTP/1.1" 404 1807
INFO 2024-05-23 20:30:56,102 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:31:08,745 basehttp 212 "GET /login/ HTTP/1.1" 200 2894
WARNING 2024-05-23 20:31:08,806 basehttp 212 "GET /static/js/axios.min.map HTTP/1.1" 404 1807
WARNING 2024-05-23 20:31:27,416 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:31:27,417 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
INFO 2024-05-23 20:32:49,944 autoreload 668 Watching for file changes with StatReloader
WARNING 2024-05-23 20:32:55,814 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:32:55,814 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
WARNING 2024-05-23 20:33:14,337 log 241 Not Found: /qq/login/
WARNING 2024-05-23 20:33:14,338 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 404 3920
INFO 2024-05-23 20:35:35,540 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\apps\oauth\urls.py changed, reloading.
INFO 2024-05-23 20:35:36,867 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:35:44,892 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2024-05-23 20:35:51,251 basehttp 212 "GET /login/ HTTP/1.1" 200 2894
INFO 2024-05-23 20:35:52,586 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2024-05-23 20:36:17,446 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:36:27,518 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2024-05-23 20:36:38,293 basehttp 212 "GET /login/ HTTP/1.1" 200 2894
WARNING 2024-05-23 20:36:39,779 basehttp 212 "GET /static/js/axios.min.map HTTP/1.1" 404 1807
INFO 2024-05-23 20:39:29,870 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 200 200
WARNING 2024-05-23 20:44:00,345 basehttp 212 "GET /static/js/axios.min.map HTTP/1.1" 404 1807
INFO 2024-05-23 20:44:12,866 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:44:16,575 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2024-05-23 20:47:28,606 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:29,231 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:47:32,149 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:32,745 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:47:38,928 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:39,533 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:47:43,578 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:44,181 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:47:46,027 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:46,652 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:47:49,624 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:50,218 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:47:53,170 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:53,792 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:47:55,681 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:56,348 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:47:58,207 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:47:58,848 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:48:00,673 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:48:01,315 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:48:05,402 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:48:06,019 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:48:07,925 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:48:08,597 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:48:10,511 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:48:11,150 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:48:13,063 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:48:13,704 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:48:16,731 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:48:17,347 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:48:26,807 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:48:27,445 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:49:33,618 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:49:37,603 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 200 205
INFO 2024-05-23 20:49:47,686 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
INFO 2024-05-23 20:49:48,281 autoreload 668 Watching for file changes with StatReloader
INFO 2024-05-23 20:49:48,830 basehttp 212 "GET /qq/login/?next=/ HTTP/1.1" 200 201
INFO 2024-05-23 20:49:56,578 autoreload 266 C:\Users\25038\Desktop\quwei\quwei_project\quwei_mall\quwei_mall\settings\dev.py changed, reloading.
